name,url,last_day,last_month,last_week,updated_at
param,https://pypi.org/simple/param/,58515,1151622,316359,1769707602.7050061
dataset,https://pypi.org/simple/dataset/,59912,1151446,309113,1769628627.0391006
mypy-boto3-marketplace-reporting,https://pypi.org/simple/mypy-boto3-marketplace-reporting/,75410,1151355,365384,1769694249.607236
mypy-boto3-polly,https://pypi.org/simple/mypy-boto3-polly/,74229,1150641,359956,1769694257.0608997
mypy-boto3-trustedadvisor,https://pypi.org/simple/mypy-boto3-trustedadvisor/,74982,1149964,362543,1769694295.1712885
mypy-boto3-s3vectors,https://pypi.org/simple/mypy-boto3-s3vectors/,75466,1149937,365343,1769694269.9440033
djangorestframework-api-key,https://pypi.org/simple/djangorestframework-api-key/,62330,1149652,343798,1769635085.9830678
mypy-boto3-geo-routes,https://pypi.org/simple/mypy-boto3-geo-routes/,74651,1149584,361423,1769694240.635551
opentelemetry-instrumentation-falcon,https://pypi.org/simple/opentelemetry-instrumentation-falcon/,61822,1149410,338203,1769705241.3815036
mypy-boto3-outposts,https://pypi.org/simple/mypy-boto3-outposts/,74216,1148522,359431,1769694253.7785575
prefect-gcp,https://pypi.org/simple/prefect-gcp/,40390,1148297,292402,1769712473.6245465
anybadge,https://pypi.org/simple/anybadge/,55964,1148165,289060,1769609034.4329712
openapi-schema-pydantic,https://pypi.org/simple/openapi-schema-pydantic/,74170,1147412,412609,1769704668.9838912
openai-whisper,https://pypi.org/simple/openai-whisper/,53644,1146730,324298,1769704634.7670858
mypy-boto3-bcm-data-exports,https://pypi.org/simple/mypy-boto3-bcm-data-exports/,74648,1146667,361194,1769694195.3535295
mypy-boto3-resiliencehub,https://pypi.org/simple/mypy-boto3-resiliencehub/,75529,1146519,365739,1769694264.4138613
mypy-boto3-osis,https://pypi.org/simple/mypy-boto3-osis/,75537,1146487,365928,1769694253.6159446
mypy-boto3-chime-sdk-voice,https://pypi.org/simple/mypy-boto3-chime-sdk-voice/,74629,1145891,361026,1769694206.3409984
m3u8,https://pypi.org/simple/m3u8/,60099,1145743,341977,1769685909.3746064
google-cloud-documentai,https://pypi.org/simple/google-cloud-documentai/,51220,1145573,290805,1769649788.5388026
mypy-boto3-backupsearch,https://pypi.org/simple/mypy-boto3-backupsearch/,74602,1144899,360922,1769694195.0215287
setuptools-scm-git-archive,https://pypi.org/simple/setuptools-scm-git-archive/,21432,1144170,125672,1769735703.9403205
mypy-boto3-bcm-pricing-calculator,https://pypi.org/simple/mypy-boto3-bcm-pricing-calculator/,74522,1144145,360648,1769694195.4559035
mypy-boto3-cloudfront-keyvaluestore,https://pypi.org/simple/mypy-boto3-cloudfront-keyvaluestore/,74499,1143896,360323,1769694225.772192
mypy-boto3-ssm-quicksetup,https://pypi.org/simple/mypy-boto3-ssm-quicksetup/,74501,1143792,360595,1769694291.044941
mypy-boto3-fis,https://pypi.org/simple/mypy-boto3-fis/,74286,1143244,359527,1769694239.54153
oslo.config,https://pypi.org/simple/oslo-config/,49423,1143218,291338,1769706121.3487782
mypy-boto3-socialmessaging,https://pypi.org/simple/mypy-boto3-socialmessaging/,74447,1143176,360545,1769694289.7190235
mypy-boto3-billing,https://pypi.org/simple/mypy-boto3-billing/,74420,1142958,360256,1769694196.3794918
mypy-boto3-memorydb,https://pypi.org/simple/mypy-boto3-memorydb/,74251,1142781,359763,1769694250.1743414
od,https://pypi.org/simple/od/,75309,1142733,363698,1769699480.1597402
flake8-import-order,https://pypi.org/simple/flake8-import-order/,63258,1142345,320214,1769644314.965316
coremltools,https://pypi.org/simple/coremltools/,56717,1141913,397021,1769625047.4072173
open-webui,https://pypi.org/simple/open-webui/,32645,1141529,230054,1769704573.46696
mypy-boto3-freetier,https://pypi.org/simple/mypy-boto3-freetier/,74240,1140885,359446,1769694240.0442386
dvc-data,https://pypi.org/simple/dvc-data/,53026,1140541,335387,1769637356.947601
mypy-boto3-eks-auth,https://pypi.org/simple/mypy-boto3-eks-auth/,74228,1140461,359205,1769694237.5203342
mypy-boto3-connectcampaignsv2,https://pypi.org/simple/mypy-boto3-connectcampaignsv2/,74285,1140451,359513,1769694231.977148
pypinyin,https://pypi.org/simple/pypinyin/,37479,1139953,266015,1769720628.2088711
paddlepaddle,https://pypi.org/simple/paddlepaddle/,51456,1139907,282456,1769707000.5808618
mypy-boto3-marketplace-agreement,https://pypi.org/simple/mypy-boto3-marketplace-agreement/,74098,1139871,359097,1769694249.2089598
asyncio-throttle,https://pypi.org/simple/asyncio-throttle/,67855,1139652,433438,1769611111.829286
mypy-boto3-neptune-graph,https://pypi.org/simple/mypy-boto3-neptune-graph/,74126,1138810,359032,1769694251.0396278
mypy-boto3-ds-data,https://pypi.org/simple/mypy-boto3-ds-data/,74119,1138504,358747,1769694234.970441
alembic-postgresql-enum,https://pypi.org/simple/alembic-postgresql-enum/,66151,1138402,319293,1769607270.2801635
mypy-boto3-launch-wizard,https://pypi.org/simple/mypy-boto3-launch-wizard/,74098,1138326,358575,1769694245.9970858
sktime,https://pypi.org/simple/sktime/,46253,1138235,292157,1769738123.2373936
mypy-boto3-repostspace,https://pypi.org/simple/mypy-boto3-repostspace/,74174,1138055,358906,1769694261.696299
mypy-boto3-route53profiles,https://pypi.org/simple/mypy-boto3-route53profiles/,74057,1137869,358760,1769694269.1116354
pylink-square,https://pypi.org/simple/pylink-square/,50360,1137725,295955,1769719491.7324114
mypy-boto3-networkmonitor,https://pypi.org/simple/mypy-boto3-networkmonitor/,74092,1137706,358723,1769694251.450465
pytest-testmon,https://pypi.org/simple/pytest-testmon/,68968,1137598,350213,1769722483.0677385
mypy-boto3-ssm-guiconnect,https://pypi.org/simple/mypy-boto3-ssm-guiconnect/,74297,1136612,358931,1769694290.5823734
mypy-boto3-bcm-dashboards,https://pypi.org/simple/mypy-boto3-bcm-dashboards/,74330,1136313,359173,1769694195.3177252
gender-guesser,https://pypi.org/simple/gender-guesser/,38300,1136311,238801,1769647774.1197777
mypy-boto3-pca-connector-scep,https://pypi.org/simple/mypy-boto3-pca-connector-scep/,73932,1136077,358209,1769694254.90526
mypy-boto3-notificationscontacts,https://pypi.org/simple/mypy-boto3-notificationscontacts/,73949,1135664,358135,1769694252.1302056
mypy-boto3-networkflowmonitor,https://pypi.org/simple/mypy-boto3-networkflowmonitor/,73909,1135418,357895,1769694251.305085
mypy-boto3-qapps,https://pypi.org/simple/mypy-boto3-qapps/,73926,1135308,358018,1769694258.3263566
mailchimp-marketing,https://pypi.org/simple/mailchimp-marketing/,62366,1135178,341461,1769686333.1752071
grep-ast,https://pypi.org/simple/grep-ast/,22428,1134802,178770,1769650776.92234
standard-chunk,https://pypi.org/simple/standard-chunk/,50464,1134191,321445,1769742345.478843
python-barcode,https://pypi.org/simple/python-barcode/,45679,1132603,280347,1769722723.677324
log-symbols,https://pypi.org/simple/log-symbols/,48914,1132600,308556,1769684861.676467
jupyter-server-fileid,https://pypi.org/simple/jupyter-server-fileid/,42655,1132508,255890,1769659667.3913205
tach,https://pypi.org/simple/tach/,60203,1130765,306408,1769745639.2801855
mypy-boto3-mpa,https://pypi.org/simple/mypy-boto3-mpa/,73669,1128505,356357,1769694250.7131817
sklearn-compat,https://pypi.org/simple/sklearn-compat/,50000,1126788,278274,1769738051.592013
standard-aifc,https://pypi.org/simple/standard-aifc/,50670,1125044,321713,1769742345.071122
django-taggit,https://pypi.org/simple/django-taggit/,54597,1124826,289682,1769634535.3675575
oci-cli,https://pypi.org/simple/oci-cli/,50776,1124141,287985,1769768996.1823602
strands-agents-tools,https://pypi.org/simple/strands-agents-tools/,57437,1123349,335190,1769743196.4961596
apache-airflow-providers-odbc,https://pypi.org/simple/apache-airflow-providers-odbc/,36736,1123123,253907,1769609168.4980085
pkce,https://pypi.org/simple/pkce/,59001,1122489,316122,1769710491.8698354
aiohttp-jinja2,https://pypi.org/simple/aiohttp-jinja2/,51962,1122155,315391,1769606559.0041306
flake8-isort,https://pypi.org/simple/flake8-isort/,55618,1121648,292970,1769644316.6810937
click-aliases,https://pypi.org/simple/click-aliases/,64545,1121207,317673,1769621876.966757
polyleven,https://pypi.org/simple/polyleven/,56786,1120610,296798,1769769406.915171
django-mysql,https://pypi.org/simple/django-mysql/,62917,1120555,326748,1769633567.8752868
snapshot-restore-py,https://pypi.org/simple/snapshot-restore-py/,64983,1119347,309902,1769739082.121679
types-maxminddb,https://pypi.org/simple/types-maxminddb/,69554,1119241,444735,1769753365.9585054
setuptools-download,https://pypi.org/simple/setuptools-download/,54656,1119059,280039,1769735691.770033
itables,https://pypi.org/simple/itables/,43134,1118881,269448,1769657729.1720936
typish,https://pypi.org/simple/typish/,51505,1118849,290303,1769753427.6121268
cross-web,https://pypi.org/simple/cross-web/,60324,1118693,309714,1769625918.1060994
tensorflow-model-optimization,https://pypi.org/simple/tensorflow-model-optimization/,12399,1118638,134612,1769747152.5674806
opentelemetry-instrumentation-boto,https://pypi.org/simple/opentelemetry-instrumentation-boto/,58224,1117412,328187,1769705240.0169702
streamlit-aggrid,https://pypi.org/simple/streamlit-aggrid/,62352,1116227,331856,1769743342.821767
luigi,https://pypi.org/simple/luigi/,41950,1114843,283608,1769685575.032729
apache-airflow-providers-alibaba,https://pypi.org/simple/apache-airflow-providers-alibaba/,7559,1113915,48899,1769609163.274042
django-ninja,https://pypi.org/simple/django-ninja/,58776,1111363,294771,1769633597.808748
apache-airflow-providers-salesforce,https://pypi.org/simple/apache-airflow-providers-salesforce/,35469,1111327,253917,1769609170.3422835
svgwrite,https://pypi.org/simple/svgwrite/,50032,1109485,279569,1769744597.6943443
ntlm-auth,https://pypi.org/simple/ntlm-auth/,50724,1108953,263224,1769698410.3662708
types-stripe,https://pypi.org/simple/types-stripe/,68297,1108318,441131,1769753386.7820437
qwen-vl-utils,https://pypi.org/simple/qwen-vl-utils/,56248,1107362,297667,1769726175.1480837
pykakasi,https://pypi.org/simple/pykakasi/,48797,1106475,252854,1769719258.1170833
opentelemetry-instrumentation-confluent-kafka,https://pypi.org/simple/opentelemetry-instrumentation-confluent-kafka/,65043,1106157,328967,1769705240.5482354
copier,https://pypi.org/simple/copier/,53084,1104601,297176,1769677349.483751
sqlite-vec,https://pypi.org/simple/sqlite-vec/,41514,1104444,284414,1769741609.8127785
array-api-compat,https://pypi.org/simple/array-api-compat/,40135,1104294,332360,1769610274.5771115
oslo.i18n,https://pypi.org/simple/oslo-i18n/,48309,1104269,288895,1769706121.614164
adbc-driver-postgresql,https://pypi.org/simple/adbc-driver-postgresql/,49660,1103173,279210,1769605170.2636333
ypy-websocket,https://pypi.org/simple/ypy-websocket/,38699,1101022,244575,1769762856.1761003
databricks-ai-bridge,https://pypi.org/simple/databricks-ai-bridge/,38523,1100710,237093,1769677658.734057
awesomeversion,https://pypi.org/simple/awesomeversion/,39108,1100685,265526,1769612338.0424674
kconfiglib,https://pypi.org/simple/kconfiglib/,55700,1099743,328815,1769660487.688758
json2html,https://pypi.org/simple/json2html/,44243,1099668,265269,1769659198.109002
types-jmespath,https://pypi.org/simple/types-jmespath/,76965,1098893,451999,1769753362.7937438
rapidocr,https://pypi.org/simple/rapidocr/,48690,1098607,269822,1769726865.26996
aws-kinesis-agg,https://pypi.org/simple/aws-kinesis-agg/,80209,1098563,346615,1769612511.1657412
agno,https://pypi.org/simple/agno/,53861,1097486,343754,1769605904.8452892
submitit,https://pypi.org/simple/submitit/,61926,1095229,313728,1769743954.0091512
ruyaml,https://pypi.org/simple/ruyaml/,41368,1095066,284598,1769731753.6411273
devicecheck,https://pypi.org/simple/devicecheck/,119697,1094847,405425,1769630432.075978
types-greenlet,https://pypi.org/simple/types-greenlet/,70298,1093979,432050,1769753360.5477986
hbutils,https://pypi.org/simple/hbutils/,1631,1093859,34652,1769652157.6299284
mecab-python3,https://pypi.org/simple/mecab-python3/,40395,1092735,274785,1769688407.0060444
wechatpayv3,https://pypi.org/simple/wechatpayv3/,84369,1092425,559066,1769770903.382786
pilmoji,https://pypi.org/simple/pilmoji/,2098,1091994,26069,1769709959.1628237
marimo,https://pypi.org/simple/marimo/,58052,1091698,336951,1769686808.7540188
dghs-imgutils,https://pypi.org/simple/dghs-imgutils/,2045,1091671,25444,1769630627.5111656
pyannote-pipeline,https://pypi.org/simple/pyannote-pipeline/,50375,1091293,269503,1769716211.3515978
clize,https://pypi.org/simple/clize/,81391,1089176,346950,1769622100.2109444
grpcio-testing,https://pypi.org/simple/grpcio-testing/,65881,1088539,318999,1769650989.5868936
pyrfc6266,https://pypi.org/simple/pyrfc6266/,2604,1087607,26966,1769721258.849843
anndata,https://pypi.org/simple/anndata/,52346,1087349,337809,1769608660.7742682
langchain-chroma,https://pypi.org/simple/langchain-chroma/,50333,1085178,287960,1769681599.7558434
spark-nlp,https://pypi.org/simple/spark-nlp/,53290,1084428,254314,1769740167.2999978
plaid-python,https://pypi.org/simple/plaid-python/,61684,1082121,290633,1769710566.8791625
colored,https://pypi.org/simple/colored/,44218,1081760,269226,1769623746.0064962
pyjsparser,https://pypi.org/simple/pyjsparser/,32021,1081082,330743,1769719237.4516218
pytest-watcher,https://pypi.org/simple/pytest-watcher/,44895,1080746,273684,1769722511.5336764
sparkdantic,https://pypi.org/simple/sparkdantic/,41223,1078750,263948,1769740193.6686454
reductoai,https://pypi.org/simple/reductoai/,75160,1078004,329084,1769769901.069671
fastembed,https://pypi.org/simple/fastembed/,59998,1077985,326191,1769642595.134304
openinference-instrumentation-langchain,https://pypi.org/simple/openinference-instrumentation-langchain/,58504,1075942,303508,1769704948.1416185
autopage,https://pypi.org/simple/autopage/,43636,1075451,249415,1769612091.9835217
comfyui-manager,https://pypi.org/simple/comfyui-manager/,12475,1072904,139386,1769623890.6152833
drf-nested-routers,https://pypi.org/simple/drf-nested-routers/,61829,1072627,300643,1769636590.8051188
fastapi-sso,https://pypi.org/simple/fastapi-sso/,53869,1072367,291159,1769642487.2757654
semantic-link-labs,https://pypi.org/simple/semantic-link-labs/,42005,1070319,290327,1769735027.3631842
traceback2,https://pypi.org/simple/traceback2/,42589,1069939,263655,1769751079.0890856
types-reportlab,https://pypi.org/simple/types-reportlab/,67398,1068873,441482,1769753378.047114
airbyte-cdk,https://pypi.org/simple/airbyte-cdk/,44613,1068846,258414,1769606813.1957445
opentelemetry-instrumentation-elasticsearch,https://pypi.org/simple/opentelemetry-instrumentation-elasticsearch/,63690,1067100,332815,1769705241.2068605
autoevals,https://pypi.org/simple/autoevals/,57044,1066441,293720,1769611912.7037857
dvc-objects,https://pypi.org/simple/dvc-objects/,50002,1066304,310877,1769637357.5077407
django-hijack,https://pypi.org/simple/django-hijack/,58528,1066215,326052,1769633089.5773454
contextvars,https://pypi.org/simple/contextvars/,62534,1065814,324893,1769624688.2678692
elementary-data,https://pypi.org/simple/elementary-data/,51474,1064676,286701,1769638943.860152
litestar,https://pypi.org/simple/litestar/,44193,1064644,280268,1769683884.7757936
turbopuffer,https://pypi.org/simple/turbopuffer/,41318,1064407,233140,1769752408.463243
pybase62,https://pypi.org/simple/pybase62/,45016,1064278,262637,1769716450.140723
tableau-api-lib,https://pypi.org/simple/tableau-api-lib/,44818,1064134,301280,1769745543.6731894
sasl,https://pypi.org/simple/sasl/,29092,1063071,159876,1769732810.0152125
ibis-framework,https://pypi.org/simple/ibis-framework/,51182,1061335,290733,1769654807.3002048
css-inline,https://pypi.org/simple/css-inline/,62111,1061217,299792,1769626345.0929904
linecache2,https://pypi.org/simple/linecache2/,42107,1060328,264410,1769683513.8565533
analytics-python,https://pypi.org/simple/analytics-python/,55941,1058157,297687,1769608421.63684
docusign-esign,https://pypi.org/simple/docusign-esign/,63334,1057764,331730,1769635885.6199672
os-service-types,https://pypi.org/simple/os-service-types/,49679,1057542,292127,1769706047.6014016
pyandoc,https://pypi.org/simple/pyandoc/,35265,1057434,247605,1769716195.840907
types-decorator,https://pypi.org/simple/types-decorator/,53973,1056895,273208,1769753344.8801715
hypothesis-jsonschema,https://pypi.org/simple/hypothesis-jsonschema/,49060,1056882,276456,1769654619.5835302
opentelemetry-instrumentation-pymysql,https://pypi.org/simple/opentelemetry-instrumentation-pymysql/,58962,1054883,335264,1769705244.061898
bchlib,https://pypi.org/simple/bchlib/,1034,1050855,17909,1769614017.095853
hfutils,https://pypi.org/simple/hfutils/,673,1050464,15514,1769652894.7122014
tqdm-multiprocess,https://pypi.org/simple/tqdm-multiprocess/,38325,1049983,239477,1769751051.254921
pyre-extensions,https://pypi.org/simple/pyre-extensions/,48821,1049762,329876,1769721162.6575234
langchain-postgres,https://pypi.org/simple/langchain-postgres/,35702,1049296,213660,1769681664.6388807
nbsphinx,https://pypi.org/simple/nbsphinx/,44929,1049056,251573,1769695182.0694692
torch-audiomentations,https://pypi.org/simple/torch-audiomentations/,47668,1048968,263369,1769750514.5111754
amplitude-analytics,https://pypi.org/simple/amplitude-analytics/,60320,1045738,315773,1769608299.9633622
fast-langdetect,https://pypi.org/simple/fast-langdetect/,54895,1045010,289946,1769642242.6935802
braintrust-core,https://pypi.org/simple/braintrust-core/,52167,1043856,281101,1769676370.9857593
shrub.py,https://pypi.org/simple/shrub-py/,67843,1043442,298428,1769736530.0136213
pulsar-client,https://pypi.org/simple/pulsar-client/,41131,1042959,259291,1769714132.357944
types-click,https://pypi.org/simple/types-click/,52364,1042546,301259,1769753334.221194
delta-sharing,https://pypi.org/simple/delta-sharing/,43513,1042477,252917,1769630007.0710971
img2pdf,https://pypi.org/simple/img2pdf/,52521,1041415,305046,1769655811.6491528
pudb,https://pypi.org/simple/pudb/,48700,1040902,293591,1769714072.2159212
mypy-boto3-rtbfabric,https://pypi.org/simple/mypy-boto3-rtbfabric/,78067,1039201,377881,1769694269.2088614
opentelemetry-processor-baggage,https://pypi.org/simple/opentelemetry-processor-baggage/,57864,1038916,314256,1769705250.009047
opentelemetry-test-utils,https://pypi.org/simple/opentelemetry-test-utils/,59871,1038448,299083,1769705278.038053
torch-pitch-shift,https://pypi.org/simple/torch-pitch-shift/,47214,1037501,261075,1769770643.640815
http-ece,https://pypi.org/simple/http-ece/,89396,1036765,361818,1769653953.438463
py-ubjson,https://pypi.org/simple/py-ubjson/,44109,1036162,234342,1769715416.981366
art,https://pypi.org/simple/art/,43647,1034676,273541,1769610331.132519
opentelemetry-instrumentation-openai-agents,https://pypi.org/simple/opentelemetry-instrumentation-openai-agents/,50619,1034562,254072,1769705243.0087209
scikit-build,https://pypi.org/simple/scikit-build/,42927,1034247,246430,1769733557.9837832
oras,https://pypi.org/simple/oras/,46050,1032852,282773,1769705727.5966396
django-widget-tweaks,https://pypi.org/simple/django-widget-tweaks/,42306,1032325,243757,1769678266.4961348
deepgram-sdk,https://pypi.org/simple/deepgram-sdk/,51844,1031805,277090,1769629757.6661184
awacs,https://pypi.org/simple/awacs/,68899,1031470,328837,1769612327.2429955
speechbrain,https://pypi.org/simple/speechbrain/,36470,1030241,257075,1769740511.9095497
deepspeed,https://pypi.org/simple/deepspeed/,47348,1029760,255964,1769629827.3699274
redisvl,https://pypi.org/simple/redisvl/,41703,1029311,233809,1769728049.89995
androguard,https://pypi.org/simple/androguard/,55483,1029204,282351,1769608486.118085
jupyter-packaging,https://pypi.org/simple/jupyter-packaging/,42242,1028987,265466,1769659651.8261049
opentelemetry-resourcedetector-kubernetes,https://pypi.org/simple/opentelemetry-resourcedetector-kubernetes/,48832,1027401,320709,1769705266.9240274
markdown-graphviz-inline,https://pypi.org/simple/markdown-graphviz-inline/,64387,1027233,326861,1769686857.756038
workalendar,https://pypi.org/simple/workalendar/,41835,1026867,246444,1769760165.3964303
htmlmin,https://pypi.org/simple/htmlmin/,49888,1025309,261587,1769653907.6300695
types-bleach,https://pypi.org/simple/types-bleach/,57564,1025057,290760,1769753232.951328
torchdiffeq,https://pypi.org/simple/torchdiffeq/,33267,1024623,238483,1769750645.216856
hatchling-autoextras-hook,https://pypi.org/simple/hatchling-autoextras-hook/,33562,1023975,174516,1769679777.9236836
google-cloud-ndb,https://pypi.org/simple/google-cloud-ndb/,44520,1022746,253625,1769649794.427506
asteroid-filterbanks,https://pypi.org/simple/asteroid-filterbanks/,47014,1022492,253101,1769610835.116829
mkdocs-section-index,https://pypi.org/simple/mkdocs-section-index/,53810,1021486,287941,1769768720.4343576
sqltrie,https://pypi.org/simple/sqltrie/,47234,1021321,274120,1769741679.6486194
django-waffle,https://pypi.org/simple/django-waffle/,52880,1020658,271990,1769634833.1616402
splunk-handler,https://pypi.org/simple/splunk-handler/,35093,1020289,218268,1769741087.4925485
lazy-imports,https://pypi.org/simple/lazy-imports/,45693,1020191,256802,1769682104.0616648
businesstimedelta,https://pypi.org/simple/businesstimedelta/,54557,1019380,271162,1769617685.8660078
types-gevent,https://pypi.org/simple/types-gevent/,66225,1019050,412169,1769753360.3226264
docker-compose,https://pypi.org/simple/docker-compose/,55923,1018169,293939,1769635691.624344
pytest-lazy-fixture,https://pypi.org/simple/pytest-lazy-fixture/,54341,1017430,290060,1769722344.800834
envs,https://pypi.org/simple/envs/,48529,1016964,282870,1769639760.2649648
python-liquid,https://pypi.org/simple/python-liquid/,79645,1016346,329562,1769723153.0842052
rerun-sdk,https://pypi.org/simple/rerun-sdk/,47547,1014580,294882,1769729033.9520764
opentelemetry-instrumentation-pyramid,https://pypi.org/simple/opentelemetry-instrumentation-pyramid/,60280,1013795,313572,1769705244.1216426
django-reversion,https://pypi.org/simple/django-reversion/,54384,1012536,285618,1769634157.398211
coveralls,https://pypi.org/simple/coveralls/,38261,1012398,226460,1769625347.1107457
office365,https://pypi.org/simple/office365/,27081,1011471,195257,1769703604.0331821
pyomo,https://pypi.org/simple/pyomo/,42368,1011257,263127,1769720319.3873568
django-ses,https://pypi.org/simple/django-ses/,61473,1011147,281798,1769634274.763933
ntplib,https://pypi.org/simple/ntplib/,33976,1011100,205514,1769698423.6653905
better-profanity,https://pypi.org/simple/better-profanity/,44108,1010496,280461,1769614503.8662622
pyngrok,https://pypi.org/simple/pyngrok/,41920,1009884,256289,1769720082.738606
ziglang,https://pypi.org/simple/ziglang/,12133,1008041,73670,1769763729.3996062
ibm-watsonx-ai,https://pypi.org/simple/ibm-watsonx-ai/,75104,1007898,347571,1769654813.5261369
google-cloud-profiler,https://pypi.org/simple/google-cloud-profiler/,59286,1007814,301752,1769649805.3381748
flask-marshmallow,https://pypi.org/simple/flask-marshmallow/,50827,1007440,275006,1769644555.7715
yarg,https://pypi.org/simple/yarg/,41559,1007405,251016,1769762297.6297843
nvidia-cuda-cupti-cu11,https://pypi.org/simple/nvidia-cuda-cupti-cu11/,37582,1005932,224526,1769698796.2250934
pyupgrade,https://pypi.org/simple/pyupgrade/,45249,1005165,275741,1769724320.2906759
mplcursors,https://pypi.org/simple/mplcursors/,42556,1004386,240110,1769692484.2577412
nvidia-cusparse-cu11,https://pypi.org/simple/nvidia-cusparse-cu11/,37799,1004265,224274,1769698826.6271107
nvidia-cufft-cu11,https://pypi.org/simple/nvidia-cufft-cu11/,37745,1003970,224459,1769698816.9670246
nvidia-cusolver-cu11,https://pypi.org/simple/nvidia-cusolver-cu11/,37762,1003707,224083,1769698823.9737976
columnar,https://pypi.org/simple/columnar/,66591,1003676,320632,1769623825.875833
oslo.serialization,https://pypi.org/simple/oslo-serialization/,45560,1003164,264701,1769706123.3057144
nvidia-curand-cu11,https://pypi.org/simple/nvidia-curand-cu11/,37730,1002631,224076,1769698822.5241363
langgraph-runtime-inmem,https://pypi.org/simple/langgraph-runtime-inmem/,49918,1002486,286971,1769681733.2612402
devtools,https://pypi.org/simple/devtools/,52797,1002246,290686,1769630498.1076746
tensordict,https://pypi.org/simple/tensordict/,43595,1002190,277673,1769747117.8288558
django-two-factor-auth,https://pypi.org/simple/django-two-factor-auth/,60366,1001235,276426,1769634707.9223444
lsprotocol,https://pypi.org/simple/lsprotocol/,48891,1000779,274959,1769685459.2729151
apache-airflow-providers-redis,https://pypi.org/simple/apache-airflow-providers-redis/,37744,1000603,228324,1769609170.2716026
pdbpp,https://pypi.org/simple/pdbpp/,47850,1000456,269253,1769708379.0220585
azure-mgmt-redisenterprise,https://pypi.org/simple/azure-mgmt-redisenterprise/,42074,1000284,276717,1769613013.2623005
types-unidiff,https://pypi.org/simple/types-unidiff/,63284,999510,437221,1769753390.171343
dvc-render,https://pypi.org/simple/dvc-render/,48502,998854,297740,1769637358.444841
wasmer,https://pypi.org/simple/wasmer/,63804,998632,295289,1769757923.3525674
mutf8,https://pypi.org/simple/mutf8/,50196,998302,270232,1769693501.6725495
roundrobin,https://pypi.org/simple/roundrobin/,57145,998293,269035,1769730982.2166777
pymodbus,https://pypi.org/simple/pymodbus/,38204,997741,222101,1769719871.4746253
molecule,https://pypi.org/simple/molecule/,36459,997182,242310,1769691669.1204715
patchright,https://pypi.org/simple/patchright/,48011,996696,266043,1769707994.635524
tf2onnx,https://pypi.org/simple/tf2onnx/,40751,996049,235491,1769748264.586379
azure-storage,https://pypi.org/simple/azure-storage/,35822,994533,225276,1769676025.1593547
pinecone-client,https://pypi.org/simple/pinecone-client/,41546,994158,243457,1769709988.5249703
colorcet,https://pypi.org/simple/colorcet/,47107,991417,262428,1769623725.2514842
ensure,https://pypi.org/simple/ensure/,34627,989814,248871,1769639593.1088183
nvidia-nvtx-cu11,https://pypi.org/simple/nvidia-nvtx-cu11/,37089,987946,219749,1769698882.3691366
pybtex,https://pypi.org/simple/pybtex/,44642,987757,252643,1769716670.3527875
dvc-studio-client,https://pypi.org/simple/dvc-studio-client/,48238,987220,296308,1769637361.8454356
google-search-results,https://pypi.org/simple/google-search-results/,47505,987091,257141,1769649859.6267805
jenkinsapi,https://pypi.org/simple/jenkinsapi/,40883,986937,248045,1769658428.1197505
jsons,https://pypi.org/simple/jsons/,43194,986599,259448,1769659394.7399614
litestar-htmx,https://pypi.org/simple/litestar-htmx/,40697,984352,257990,1769683886.229613
flupy,https://pypi.org/simple/flupy/,49951,983948,290331,1769645162.1387968
django-vite,https://pypi.org/simple/django-vite/,52945,983935,294692,1769634822.7334368
enrich,https://pypi.org/simple/enrich/,48816,983820,253170,1769639567.6141188
prefect-dbt,https://pypi.org/simple/prefect-dbt/,57859,983806,325467,1769712472.146368
credstash,https://pypi.org/simple/credstash/,40131,983407,221856,1769625766.5516813
debtcollector,https://pypi.org/simple/debtcollector/,48092,983260,263591,1769629501.8768756
latex2sympy2-extended,https://pypi.org/simple/latex2sympy2-extended/,39534,982464,243959,1769681933.7721024
opentelemetry-resourcedetector-docker,https://pypi.org/simple/opentelemetry-resourcedetector-docker/,45865,981904,311484,1769705254.8152425
browsergym-core,https://pypi.org/simple/browsergym-core/,23938,979854,190696,1769617223.1629734
rope,https://pypi.org/simple/rope/,34259,979132,224234,1769772085.4932802
voyageai,https://pypi.org/simple/voyageai/,40876,978154,257627,1769757203.7831683
python-semantic-release,https://pypi.org/simple/python-semantic-release/,40686,978024,244732,1769723493.0966465
wordfreq,https://pypi.org/simple/wordfreq/,20442,977691,156387,1769760105.495092
azureml-dataprep,https://pypi.org/simple/azureml-dataprep/,114568,977672,331599,1769613074.24695
dvc-task,https://pypi.org/simple/dvc-task/,48013,976203,291940,1769637362.5477629
phik,https://pypi.org/simple/phik/,39758,975923,237517,1769709451.893679
apache-airflow-providers-apache-impala,https://pypi.org/simple/apache-airflow-providers-apache-impala/,10663,974861,67529,1769609163.898784
requests-auth-aws-sigv4,https://pypi.org/simple/requests-auth-aws-sigv4/,53648,974144,274872,1769728934.2112374
chdb,https://pypi.org/simple/chdb/,63189,973145,292378,1769620599.3447266
crccheck,https://pypi.org/simple/crccheck/,46955,972970,263900,1769625659.2317548
fastapi-utils,https://pypi.org/simple/fastapi-utils/,37566,972904,192163,1769642501.865939
csv-diff,https://pypi.org/simple/csv-diff/,104990,972852,353211,1769626390.6222303
